"Cr","Fe","Nb","Mo","Ti","Al"
17.1443542574543,18.19043,3.62203463609966,2.75359139179111,0.91921712292924,0.63564
17.1298842574543,18.15851,3.66881463609966,2.76327139179111,0.92758712292924,0.63595
17.1152742574543,18.1266,3.71574463609966,2.77290139179111,0.93596712292924,0.63624
17.1005442574543,18.09469,3.76281463609966,2.78250139179111,0.94436712292924,0.63652
17.0856942574543,18.06279,3.81002463609966,2.79206139179111,0.95277712292924,0.63678
17.0707042574543,18.0309,3.85739463609966,2.80158139179111,0.96118712292924,0.63702
17.0556042574543,17.999,3.90489463609966,2.81105139179111,0.96961712292924,0.63725
17.0403742574543,17.96712,3.95255463609966,2.82050139179111,0.97806712292924,0.63746
17.0250242574543,17.93523,4.00035463609966,2.82990139179111,0.98651712292924,0.63765
17.0095442574543,17.90335,4.04830463609966,2.83927139179111,0.99497712292924,0.63782
16.9939542574543,17.87148,4.09639463609966,2.84860139179111,1.00345712292924,0.63798
16.9782342574543,17.8396,4.14464463609966,2.85789139179111,1.01194712292924,0.63812
16.9623942574543,17.80773,4.19303463609966,2.86714139179111,1.02044712292924,0.63824
16.9464342574543,17.77585,4.24157463609966,2.87636139179111,1.02895712292924,0.63835
16.9303642574543,17.74398,4.29025463609966,2.88555139179111,1.03748712292924,0.63844
16.9141642574543,17.71211,4.33909463609966,2.89470139179111,1.04601712292924,0.63851
16.8978542574543,17.68023,4.38807463609966,2.90381139179111,1.05456712292924,0.63857
16.8814242574543,17.64836,4.43721463609966,2.91289139179111,1.06311712292924,0.63861
16.8648742574543,17.61649,4.48649463609966,2.92194139179111,1.07168712292924,0.63863
16.8482042574543,17.58461,4.53592463609966,2.93095139179111,1.08027712292924,0.63864
16.8314242574543,17.55273,4.58551463609966,2.93992139179111,1.08886712292924,0.63863
16.8145342574543,17.52085,4.63524463609966,2.94887139179111,1.09746712292924,0.6386
16.7975242574543,17.48897,4.68512463609966,2.95778139179111,1.10608712292924,0.63856
16.7803942574543,17.45708,4.73515463609966,2.96666139179111,1.11471712292924,0.6385
16.7631542574543,17.4252,4.78534463609966,2.97550139179111,1.12335712292924,0.63843
16.7458042574543,17.3933,4.83567463609966,2.98432139179111,1.13200712292924,0.63834
16.7283442574543,17.36141,4.88616463609966,2.99310139179111,1.14066712292924,0.63823
16.7107642574543,17.32951,4.93680463609966,3.00185139179111,1.14934712292924,0.6381
16.6930842574543,17.2976,4.98759463609966,3.01057139179111,1.15802712292924,0.63796
16.6930842574543,17.2976,4.98759463609966,3.01057139179111,1.15802712292924,0.63796
16.6752842574543,17.26569,5.03853463609966,3.01926139179111,1.16672712292924,0.6378
16.6573742574543,17.23378,5.08962463609966,3.02791139179111,1.17543712292924,0.63763
16.6393542574543,17.20186,5.14087463609966,3.03654139179111,1.18415712292924,0.63744
16.6212242574543,17.16994,5.19226463609966,3.04514139179111,1.19288712292924,0.63723
16.6029942574543,17.13801,5.24381463609966,3.05370139179111,1.20162712292924,0.63701
16.5846442574543,17.10607,5.29552463609966,3.06224139179111,1.21038712292924,0.63677
16.5661942574543,17.07413,5.34737463609966,3.07075139179111,1.21914712292924,0.63652
16.5476342574543,17.04218,5.39938463609966,3.07923139179111,1.22792712292924,0.63625
16.5289642574543,17.01022,5.45154463609966,3.08768139179111,1.23671712292924,0.63596
16.5101842574543,16.97826,5.50386463609966,3.09610139179111,1.24551712292924,0.63566
16.4913042574543,16.94629,5.55633463609966,3.10449139179111,1.25432712292924,0.63534
16.4723242574543,16.91431,5.60895463609966,3.11286139179111,1.26314712292924,0.635
16.4532342574543,16.88233,5.66173463609966,3.12120139179111,1.27198712292924,0.63465
16.4340342574543,16.85034,5.71466463609966,3.12951139179111,1.28082712292924,0.63428
16.4147442574543,16.81834,5.76774463609966,3.13779139179111,1.28968712292924,0.63389
16.3953442574543,16.78633,5.82098463609966,3.14605139179111,1.29855712292924,0.63349
16.3758342574543,16.75431,5.87438463609966,3.15427139179111,1.30743712292924,0.63308
16.3562242574543,16.72229,5.92792463609966,3.16248139179111,1.31632712292924,0.63265
16.3365242574543,16.69026,5.98163463609966,3.17065139179111,1.32522712292924,0.6322
16.3167142574543,16.65822,6.03548463609966,3.17880139179111,1.33413712292924,0.63173
16.2968042574543,16.62617,6.08949463609966,3.18693139179111,1.34306712292924,0.63125
16.2767942574543,16.59412,6.14366463609966,3.19503139179111,1.35199712292924,0.63075
16.2566842574543,16.56205,6.19798463609966,3.20310139179111,1.36094712292924,0.63024
16.2364742574543,16.52998,6.25245463609966,3.21115139179111,1.36989712292924,0.62971
16.2161642574543,16.4979,6.30708463609966,3.21917139179111,1.37886712292924,0.62917
16.1957642574543,16.4658,6.36187463609966,3.22717139179111,1.38784712292924,0.62861
16.1752542574543,16.4337,6.41681463609966,3.23515139179111,1.39683712292924,0.62803
16.1546542574543,16.4016,6.47190463609966,3.24310139179111,1.40583712292924,0.62743
16.1339642574543,16.36948,6.52715463609966,3.25103139179111,1.41484712292924,0.62683
16.1131742574543,16.33735,6.58255463609966,3.25893139179111,1.42386712292924,0.6262
16.0922842574543,16.30522,6.63811463609966,3.26681139179111,1.43290712292924,0.62556
16.0713042574543,16.27308,6.69382463609966,3.27467139179111,1.44194712292924,0.6249
16.0502242574543,16.24092,6.74969463609966,3.28250139179111,1.45099712292924,0.62423
16.0290542574543,16.20876,6.80571463609966,3.29031139179111,1.46006712292924,0.62354
16.0077942574543,16.17659,6.86189463609966,3.29810139179111,1.46913712292924,0.62283
15.9864442574543,16.14441,6.91822463609966,3.30586139179111,1.47822712292924,0.62211
15.9649942574543,16.11223,6.97471463609966,3.31361139179111,1.48731712292924,0.62137
15.9434542574543,16.08003,7.03135463609966,3.32133139179111,1.49642712292924,0.62062
15.9218342574543,16.04783,7.08814463609966,3.32903139179111,1.50554712292924,0.61985
15.9001142574543,16.01562,7.14509463609966,3.33671139179111,1.51466712292924,0.61906
15.8783042574543,15.9834,7.20219463609966,3.34437139179111,1.52380712292924,0.61826
15.8564142574543,15.95117,7.25945463609966,3.35201139179111,1.53295712292924,0.61744
15.8344242574543,15.91893,7.31686463609966,3.35962139179111,1.54210712292924,0.61661
15.8123542574543,15.88669,7.37442463609966,3.36722139179111,1.55127712292924,0.61576
15.7901942574543,15.85444,7.43214463609966,3.37480139179111,1.56045712292924,0.61489
15.7679542574543,15.82218,7.49001463609966,3.38235139179111,1.56963712292924,0.61401
15.7456242574543,15.78991,7.54803463609966,3.38989139179111,1.57883712292924,0.61311
15.7232142574543,15.75763,7.60621463609966,3.39741139179111,1.58804712292924,0.6122
15.7007142574543,15.72535,7.66454463609966,3.40490139179111,1.59725712292924,0.61127
15.6781342574543,15.69306,7.72302463609966,3.41238139179111,1.60648712292924,0.61032
15.6554642574543,15.66077,7.78165463609966,3.41984139179111,1.61571712292924,0.60936
15.6387842574543,15.63708,7.82474463609966,3.42529139179111,1.62249712292924,0.60864
15.6387842574543,15.63708,7.82474463609966,3.42529139179111,1.62249712292924,0.60864
15.6371542574543,15.63292,7.82635463609966,3.42646139179111,1.62341712292924,0.60858
15.5727242574543,15.46034,7.87285463609966,3.47630139179111,1.66150712292924,0.60624
15.5665442574543,15.44386,7.87731463609966,3.48106139179111,1.66515712292924,0.60602
